date,timestamp_utc,0 ~ 1 USD (%),1 ~ 10 USD (%),10 ~ 100 USD (%),100 ~ 1K USD (%),1K ~ 10K USD (%),10K ~ 100K USD (%),100K ~ 1M USD (%),1M USD ~ (%)
2021-07-15,2021-07-15T00:00:00Z,0.0016019,0.01358593,0.167569,0.77836532,2.8873024,7.82116441,13.14870696,75.18170409
2021-07-16,2021-07-16T00:00:00Z,0.00160355,0.01359694,0.16812764,0.7803044,2.8909816,7.82953277,13.16449311,75.15135999
2021-07-17,2021-07-17T00:00:00Z,0.00159576,0.01354822,0.16793902,0.77902253,2.88165512,7.79286422,13.13265132,75.2307238
2021-07-18,2021-07-18T00:00:00Z,0.0015968,0.01356066,0.16743051,0.77800734,2.88371361,7.79987698,13.13992754,75.21588656
2021-07-19,2021-07-19T00:00:00Z,0.001597,0.01356783,0.16694798,0.77753745,2.88467639,7.77925554,13.13837282,75.23804499
2021-07-20,2021-07-20T00:00:00Z,0.00159752,0.01356853,0.16707224,0.77897201,2.88438173,7.76980936,13.15660561,75.227993
2021-07-21,2021-07-21T00:00:00Z,0.00159702,0.01358873,0.16615624,0.77997027,2.88776108,7.77215439,13.16019167,75.21858058
2021-07-22,2021-07-22T00:00:00Z,0.00159632,0.01361221,0.16629412,0.78049596,2.8867353,7.76893371,13.15732887,75.22500351
2021-07-23,2021-07-23T00:00:00Z,0.00160062,0.01366268,0.16732889,0.78342946,2.89310098,7.78994203,13.22482592,75.12610942
2021-07-24,2021-07-24T00:00:00Z,0.00159427,0.01366231,0.16775148,0.78393156,2.89285191,7.80657205,13.25313558,75.08050084
2021-07-25,2021-07-25T00:00:00Z,0.00159442,0.0136589,0.16727745,0.78344234,2.89354057,7.81274948,13.21766822,75.11006861
2021-07-26,2021-07-26T00:00:00Z,0.00158648,0.01358609,0.16639198,0.77850719,2.88182608,7.74538589,13.21161696,75.20109932
2021-07-27,2021-07-27T00:00:00Z,0.00157283,0.01349237,0.16502362,0.77073713,2.85139058,7.68841971,13.11712164,75.39224212
2021-07-28,2021-07-28T00:00:00Z,0.00156167,0.0134368,0.16446485,0.76825658,2.84158436,7.65414785,13.03965251,75.51689538
2021-07-29,2021-07-29T00:00:00Z,0.00154415,0.01326576,0.16282,0.76011084,2.81259873,7.57664499,12.85101269,75.82200284
2021-07-30,2021-07-30T00:00:00Z,0.00154319,0.01326529,0.16319947,0.76154308,2.81460208,7.58290948,12.86323451,75.7997029
2021-07-31,2021-07-31T00:00:00Z,0.00154214,0.01325935,0.16348962,0.76292855,2.81649812,7.59469482,12.90848127,75.73910612
2021-08-01,2021-08-01T00:00:00Z,0.00154065,0.0132637,0.16389142,0.76457081,2.82174477,7.61477363,12.92816952,75.6920455
2021-08-02,2021-08-02T00:00:00Z,0.00153927,0.01325255,0.16286387,0.76276828,2.82404014,7.625842,12.91181408,75.69787982
2021-08-03,2021-08-03T00:00:00Z,0.00153958,0.01326091,0.16309816,0.76353069,2.82857977,7.64056664,12.95899198,75.63043228
2021-08-04,2021-08-04T00:00:00Z,0.00153528,0.01325242,0.16326707,0.76178694,2.82535749,7.63379125,12.97882328,75.62218627
2021-08-05,2021-08-05T00:00:00Z,0.00153529,0.01325216,0.16357888,0.76185143,2.82565559,7.64347725,12.99619198,75.59445742
2021-08-06,2021-08-06T00:00:00Z,0.00153066,0.01324036,0.16372066,0.76110348,2.82193868,7.62687586,13.03185439,75.57973592
2021-08-07,2021-08-07T00:00:00Z,0.00152901,0.01322968,0.16386234,0.76130397,2.82308704,7.6360851,13.03164723,75.56925563
2021-08-08,2021-08-08T00:00:00Z,0.00152786,0.01321297,0.16364389,0.76056514,2.82104395,7.63038664,13.04929399,75.56032556
2021-08-09,2021-08-09T00:00:00Z,0.00152381,0.0131685,0.16288763,0.75864598,2.81884521,7.61798241,13.10615959,75.52078685
2021-08-10,2021-08-10T00:00:00Z,0.00152041,0.01314774,0.16288065,0.75864991,2.8170796,7.60952987,13.1280934,75.50909841
2021-08-11,2021-08-11T00:00:00Z,0.00151802,0.01313926,0.16283289,0.75888733,2.81753305,7.62196336,13.11712336,75.50700272
2021-08-12,2021-08-12T00:00:00Z,0.00151702,0.01312327,0.16305947,0.75925008,2.8205159,7.6315064,13.14872521,75.46230265
2021-08-13,2021-08-13T00:00:00Z,0.00151518,0.0131138,0.16218414,0.75736249,2.81906645,7.65623094,13.1339459,75.45658109
2021-08-14,2021-08-14T00:00:00Z,0.00151182,0.01308436,0.16236181,0.75845185,2.81883508,7.65729611,13.09678916,75.49166981
2021-08-15,2021-08-15T00:00:00Z,0.00151135,0.01305995,0.16116498,0.75523166,2.81697386,7.66385444,13.13664289,75.45156088
2021-08-16,2021-08-16T00:00:00Z,0.00150888,0.0130227,0.16066703,0.75433251,2.81714658,7.65842982,13.13797726,75.45691522
2021-08-17,2021-08-17T00:00:00Z,0.0015067,0.01291093,0.16051807,0.75516066,2.82020971,7.66114719,13.17637903,75.41216771
2021-08-18,2021-08-18T00:00:00Z,0.00150433,0.0128777,0.16047758,0.75418977,2.81804157,7.66476342,13.14660388,75.44154174
2021-08-19,2021-08-19T00:00:00Z,0.00150167,0.01282275,0.1602628,0.75497746,2.8191914,7.67014679,13.14336795,75.43772918
2021-08-20,2021-08-20T00:00:00Z,0.00149864,0.01276796,0.16010898,0.75434816,2.81545733,7.66511359,13.17077863,75.41992669
2021-08-21,2021-08-21T00:00:00Z,0.00149692,0.01273834,0.16037239,0.75368805,2.81070127,7.66522537,13.20309307,75.3926846
2021-08-22,2021-08-22T00:00:00Z,0.00149544,0.01270291,0.15979366,0.75281513,2.81046891,7.67556229,13.22061838,75.36654328
2021-08-23,2021-08-23T00:00:00Z,0.0014913,0.01264876,0.15895797,0.75021517,2.80561771,7.66798177,13.22783141,75.37525592
2021-08-24,2021-08-24T00:00:00Z,0.00148477,0.01264337,0.15899536,0.75108597,2.80852576,7.6711121,13.22399914,75.37215351
2021-08-25,2021-08-25T00:00:00Z,0.00147845,0.01259531,0.1587915,0.75022321,2.80238116,7.65437607,13.20908331,75.41107099
2021-08-26,2021-08-26T00:00:00Z,0.00147675,0.01258476,0.15931505,0.75220042,2.80354506,7.65717871,13.23176048,75.38193876
2021-08-27,2021-08-27T00:00:00Z,0.00147552,0.01256411,0.1597988,0.75367287,2.8082345,7.66738317,13.23227677,75.36459427
2021-08-28,2021-08-28T00:00:00Z,0.00147464,0.0125615,0.16007286,0.75448402,2.80946626,7.67970014,13.26268908,75.3195515
2021-08-29,2021-08-29T00:00:00Z,0.00147407,0.01252309,0.15961958,0.75495582,2.81136181,7.69001744,13.30180414,75.26824405
2021-08-30,2021-08-30T00:00:00Z,0.00147247,0.0125217,0.15921358,0.75401532,2.81628375,7.69791271,13.28923259,75.26934787
2021-08-31,2021-08-31T00:00:00Z,0.00147126,0.01251538,0.15951545,0.75504315,2.80944219,7.68377274,13.25363364,75.32460619
2021-09-01,2021-09-01T00:00:00Z,0.00146926,0.0125047,0.15962488,0.75466613,2.80372225,7.68016542,13.26207875,75.3257686
2021-09-02,2021-09-02T00:00:00Z,0.00146714,0.01248229,0.15930897,0.75178332,2.79464364,7.67172052,13.25695714,75.35163698
2021-09-03,2021-09-03T00:00:00Z,0.00146528,0.01246792,0.15882473,0.7494473,2.78608707,7.64615485,13.16336661,75.48218624
2021-09-04,2021-09-04T00:00:00Z,0.00146399,0.01246117,0.15926756,0.75018171,2.78510732,7.65410869,13.14725082,75.49015875
2021-09-05,2021-09-05T00:00:00Z,0.00146259,0.01241431,0.15909472,0.75037316,2.78387138,7.66226633,13.13748513,75.49303238
2021-09-06,2021-09-06T00:00:00Z,0.00146009,0.01238493,0.15773473,0.74763634,2.78126834,7.65313494,13.10526932,75.54111131
2021-09-07,2021-09-07T00:00:00Z,0.00145993,0.01240095,0.15779515,0.74960404,2.78806591,7.66832945,13.16812712,75.45421744
2021-09-08,2021-09-08T00:00:00Z,0.00146051,0.01241563,0.15813844,0.7519543,2.79205854,7.67482727,13.20567262,75.40347269
2021-09-09,2021-09-09T00:00:00Z,0.00145945,0.01241332,0.15856357,0.75322038,2.79033094,7.67622904,13.21170727,75.39607604
2021-09-10,2021-09-10T00:00:00Z,0.00145995,0.01242472,0.15880983,0.7532545,2.79233022,7.68649252,13.09055483,75.50467342
2021-09-11,2021-09-11T00:00:00Z,0.00145997,0.01240984,0.15801057,0.75283893,2.7938007,7.69764873,13.09470291,75.48912834
2021-09-12,2021-09-12T00:00:00Z,0.00145991,0.01239425,0.15806657,0.75394317,2.79510839,7.71336585,13.09004646,75.47561539
2021-09-13,2021-09-13T00:00:00Z,0.00146029,0.01239621,0.15761417,0.75406379,2.80026822,7.72489742,13.11695304,75.43234686
2021-09-14,2021-09-14T00:00:00Z,0.0014584,0.01238334,0.15725145,0.75444449,2.80280343,7.73761833,13.0689262,75.46511437
2021-09-15,2021-09-15T00:00:00Z,0.00145601,0.01235897,0.15647199,0.75261687,2.79764364,7.74488557,13.02343634,75.51113062
2021-09-16,2021-09-16T00:00:00Z,0.00145476,0.01235246,0.15561028,0.74797952,2.79102307,7.74484721,13.05970705,75.48702565
2021-09-17,2021-09-17T00:00:00Z,0.0014539,0.0123445,0.15543482,0.74642218,2.78816542,7.74170134,13.04138917,75.51308867
2021-09-18,2021-09-18T00:00:00Z,0.00145198,0.0123386,0.1552598,0.74724294,2.78961047,7.75193126,13.04915847,75.49300648
2021-09-19,2021-09-19T00:00:00Z,0.00145192,0.0123385,0.15547475,0.74912023,2.78956628,7.76346081,13.04950742,75.47908008
2021-09-20,2021-09-20T00:00:00Z,0.00145334,0.01235742,0.15445016,0.74858449,2.79842374,7.78540893,13.09072536,75.40859655
2021-09-21,2021-09-21T00:00:00Z,0.00145515,0.01238819,0.15487067,0.751261,2.80668204,7.81355996,13.13042296,75.32936002
2021-09-22,2021-09-22T00:00:00Z,0.00145478,0.01239177,0.15499913,0.75082222,2.80534577,7.81113241,13.14695727,75.31689664
2021-09-23,2021-09-23T00:00:00Z,0.00145471,0.01239679,0.15536164,0.75137934,2.8043291,7.80729484,13.16969632,75.29808726
2021-09-24,2021-09-24T00:00:00Z,0.00145666,0.01242497,0.15561368,0.75220522,2.81030344,7.81424193,13.16506072,75.28869337
2021-09-25,2021-09-25T00:00:00Z,0.0014568,0.01243507,0.15637377,0.75495586,2.81466759,7.82593611,13.17049863,75.26367617
2021-09-26,2021-09-26T00:00:00Z,0.0014469,0.01235438,0.1552792,0.75100828,2.79797706,7.78897797,13.09682058,75.39613564
2021-09-27,2021-09-27T00:00:00Z,0.00144651,0.01235605,0.15494711,0.75081598,2.7995132,7.80790286,13.12822188,75.34479641
2021-09-28,2021-09-28T00:00:00Z,0.00144786,0.01235863,0.15458419,0.75111784,2.80655549,7.83445389,13.14310093,75.29638117
2021-09-29,2021-09-29T00:00:00Z,0.00144807,0.01237131,0.15472321,0.75147851,2.81014046,7.83985381,13.14588916,75.28409545
2021-09-30,2021-09-30T00:00:00Z,0.00144655,0.012342,0.1534174,0.7455399,2.79992036,7.82289433,13.15395834,75.31048111
2021-10-01,2021-10-01T00:00:00Z,0.00144288,0.0123241,0.15351523,0.74570485,2.79665609,7.81564674,13.15025481,75.32445529
2021-10-02,2021-10-02T00:00:00Z,0.00144069,0.01230386,0.15297789,0.74279858,2.7897797,7.81828095,13.15054327,75.33187507
2021-10-03,2021-10-03T00:00:00Z,0.00143981,0.01230483,0.15317785,0.7442685,2.79122818,7.83064148,13.16460515,75.30233421
2021-10-04,2021-10-04T00:00:00Z,0.00143774,0.01223225,0.15281358,0.74340094,2.7921637,7.83577881,13.17103593,75.29113704
2021-10-05,2021-10-05T00:00:00Z,0.00143381,0.01220317,0.15184231,0.73835495,2.78191249,7.80179988,13.13707042,75.37538298
2021-10-06,2021-10-06T00:00:00Z,0.00142361,0.01211451,0.1513159,0.73576747,2.77201406,7.76725413,13.1018093,75.45830103
2021-10-07,2021-10-07T00:00:00Z,0.00141795,0.01208113,0.15075714,0.73247178,2.75199046,7.73596408,13.06918802,75.54612944
2021-10-08,2021-10-08T00:00:00Z,0.00141429,0.01206406,0.15089466,0.73232044,2.74903989,7.72881429,13.0804438,75.54500856
2021-10-09,2021-10-09T00:00:00Z,0.00140848,0.0120374,0.14986304,0.72948766,2.7458482,7.73196368,13.10347746,75.52591408
2021-10-10,2021-10-10T00:00:00Z,0.00140493,0.01200337,0.14963489,0.72931207,2.74614461,7.73125146,13.09819567,75.532053
2021-10-11,2021-10-11T00:00:00Z,0.00140118,0.01197487,0.14910993,0.72555375,2.73420642,7.71830206,13.10285991,75.55659188
2021-10-12,2021-10-12T00:00:00Z,0.00139763,0.01199611,0.14876124,0.7255714,2.73401179,7.72700415,13.10639845,75.54485922
2021-10-13,2021-10-13T00:00:00Z,0.00139428,0.01192005,0.14832989,0.72473975,2.72840987,7.72557685,13.12131721,75.5383121
2021-10-14,2021-10-14T00:00:00Z,0.00138968,0.01187922,0.14793814,0.72189373,2.72157913,7.70860283,13.13677777,75.5499395
2021-10-15,2021-10-15T00:00:00Z,0.00138263,0.01182742,0.14760292,0.72077506,2.71317267,7.69263325,13.13798147,75.57462458
2021-10-16,2021-10-16T00:00:00Z,0.00137927,0.01177586,0.14766092,0.71962577,2.70554698,7.68402317,13.17760356,75.55238447
2021-10-17,2021-10-17T00:00:00Z,0.00137757,0.01177044,0.14739741,0.71915248,2.70587917,7.69884796,13.19280179,75.52277319
2021-10-18,2021-10-18T00:00:00Z,0.00137234,0.01172925,0.14707177,0.7168104,2.68692102,7.66848004,13.19967372,75.56794143
2021-10-19,2021-10-19T00:00:00Z,0.00136223,0.01164525,0.14578949,0.71141986,2.66911041,7.62750601,13.19992893,75.63323783
2021-10-20,2021-10-20T00:00:00Z,0.00135235,0.01155652,0.14525287,0.70925358,2.65719723,7.59960435,13.19664776,75.67913535
2021-10-21,2021-10-21T00:00:00Z,0.00134726,0.01149921,0.14388558,0.70441111,2.64476239,7.56630944,13.21153446,75.71625055
2021-10-22,2021-10-22T00:00:00Z,0.00134545,0.01148659,0.14395092,0.70552398,2.64507224,7.57972907,13.19869054,75.71420122
2021-10-23,2021-10-23T00:00:00Z,0.00134408,0.01143263,0.14430726,0.70578494,2.64229813,7.58415766,13.23717762,75.67349769
2021-10-24,2021-10-24T00:00:00Z,0.00134126,0.01141133,0.14468958,0.70629612,2.64051508,7.58352423,12.95216827,75.96005413
2021-10-25,2021-10-25T00:00:00Z,0.0013348,0.01136357,0.1435322,0.70143017,2.63427996,7.5743762,12.70373109,76.22995201
2021-10-26,2021-10-26T00:00:00Z,0.0013318,0.01135063,0.14341102,0.7010027,2.63306607,7.52432957,12.6249961,76.36051209
2021-10-27,2021-10-27T00:00:00Z,0.00133268,0.01136619,0.14396311,0.70396411,2.63699816,7.53089775,12.66075596,76.31072203
2021-10-28,2021-10-28T00:00:00Z,0.0013266,0.01135033,0.14389014,0.70362604,2.63458263,7.52659413,12.64441227,76.33421785
2021-10-29,2021-10-29T00:00:00Z,0.00132331,0.01133693,0.14414741,0.70396611,2.63292519,7.52639431,12.6810357,76.29887103
2021-10-30,2021-10-30T00:00:00Z,0.00132245,0.01134134,0.1446569,0.70611418,2.63548658,7.53331284,12.68336167,76.28440405
2021-10-31,2021-10-31T00:00:00Z,0.00132005,0.01131265,0.14408845,0.70394159,2.63216199,7.52570345,12.6524804,76.32899141
2021-11-01,2021-11-01T00:00:00Z,0.00130865,0.01127183,0.14361206,0.70182037,2.62571201,7.51586254,12.62006546,76.38034707
2021-11-02,2021-11-02T00:00:00Z,0.00130078,0.01120808,0.14225521,0.69925431,2.61405502,7.48689628,12.57660428,76.46842604
2021-11-03,2021-11-03T00:00:00Z,0.0012958,0.011171,0.14170447,0.69756823,2.60872086,7.47527122,12.57538657,76.48888186
2021-11-04,2021-11-04T00:00:00Z,0.00129517,0.0111597,0.14198833,0.69722294,2.61030907,7.48629706,12.5917466,76.45998113
2021-11-05,2021-11-05T00:00:00Z,0.00129209,0.01113166,0.14161249,0.69596716,2.60443826,7.45961276,12.57691735,76.50902823
2021-11-06,2021-11-06T00:00:00Z,0.00129097,0.0111206,0.14221983,0.697774,2.60638537,7.46535511,12.59517814,76.48067599
2021-11-07,2021-11-07T00:00:00Z,0.00128998,0.01111336,0.14197016,0.69751912,2.60791268,7.47796022,12.60484679,76.45738769
2021-11-08,2021-11-08T00:00:00Z,0.00128233,0.01106032,0.14151809,0.6953366,2.59589454,7.44950909,12.60115236,76.50424666
2021-11-09,2021-11-09T00:00:00Z,0.00127711,0.0110176,0.14070797,0.6901359,2.58100291,7.42015343,12.55519786,76.60050722
2021-11-10,2021-11-10T00:00:00Z,0.00127236,0.0109716,0.14052615,0.6887271,2.57617555,7.40438535,12.56376074,76.61418114
2021-11-11,2021-11-11T00:00:00Z,0.00127012,0.01093931,0.14025544,0.6875624,2.57450284,7.39085318,12.57833418,76.61628254
2021-11-12,2021-11-12T00:00:00Z,0.00125376,0.01078791,0.1385012,0.67991692,2.54630226,7.29761199,12.45845949,76.86716648
2021-11-13,2021-11-13T00:00:00Z,0.00125257,0.01076911,0.13900586,0.68189196,2.54828672,7.30560493,12.47389411,76.83929474
2021-11-14,2021-11-14T00:00:00Z,0.00125176,0.01076806,0.13932318,0.68389136,2.55194688,7.31611889,12.4906298,76.80607007
2021-11-15,2021-11-15T00:00:00Z,0.00124877,0.01074159,0.13811524,0.68149495,2.54705007,7.30865942,12.45084344,76.86184653
2021-11-16,2021-11-16T00:00:00Z,0.00124631,0.01073539,0.13818189,0.68099456,2.54581953,7.30347607,12.47797049,76.84157577
2021-11-17,2021-11-17T00:00:00Z,0.00124475,0.01070841,0.13711502,0.6807484,2.54901416,7.32017861,12.49189645,76.8090942
2021-11-18,2021-11-18T00:00:00Z,0.00124605,0.01073076,0.1374878,0.68365522,2.55345331,7.32390732,12.52966055,76.759859
2021-11-19,2021-11-19T00:00:00Z,0.00124632,0.01073958,0.13773403,0.68665975,2.55885147,7.32620279,12.55061814,76.72794791
2021-11-20,2021-11-20T00:00:00Z,0.00124585,0.01074302,0.13817886,0.68856996,2.56094387,7.3346748,12.55752156,76.70812208
2021-11-21,2021-11-21T00:00:00Z,0.00124556,0.01075031,0.13816011,0.68957332,2.56308092,7.33719639,12.54587299,76.71412041
2021-11-22,2021-11-22T00:00:00Z,0.00124674,0.01075403,0.1384947,0.69242518,2.56826389,7.33515598,12.55458208,76.6990774
2021-11-23,2021-11-23T00:00:00Z,0.00124633,0.01076729,0.13921848,0.69636005,2.57824415,7.30337587,12.60006292,76.67072493
2021-11-24,2021-11-24T00:00:00Z,0.00124625,0.01076872,0.13914307,0.69780134,2.58676293,7.24845198,12.63886786,76.67695786
2021-11-25,2021-11-25T00:00:00Z,0.00123731,0.01071325,0.13909172,0.69711337,2.57653115,7.16945641,12.61626991,76.78958688
2021-11-26,2021-11-26T00:00:00Z,0.00124016,0.01074567,0.13985927,0.70196319,2.59107835,7.20325234,12.678203,76.67365801
2021-11-27,2021-11-27T00:00:00Z,0.00124094,0.01076397,0.14078231,0.70641978,2.60026363,7.21819207,12.69565312,76.62668418
2021-11-28,2021-11-28T00:00:00Z,0.0012407,0.01077013,0.14091409,0.70800597,2.6062023,7.22568906,12.69886359,76.60831415
2021-11-29,2021-11-29T00:00:00Z,0.0012385,0.0107503,0.141212,0.70884534,2.60918948,7.22299935,12.74444444,76.5613206
2021-11-30,2021-11-30T00:00:00Z,0.00123762,0.01075662,0.14187898,0.71243513,2.62040157,7.24360252,12.75057896,76.51910859
2021-12-01,2021-12-01T00:00:00Z,0.00123547,0.01074412,0.14208207,0.70546929,2.60540751,7.21963015,12.70052058,76.61491081
2021-12-02,2021-12-02T00:00:00Z,0.00123672,0.01074113,0.1417998,0.69890883,2.5780085,7.16230067,12.61357738,76.79342696
2021-12-03,2021-12-03T00:00:00Z,0.00123774,0.01075547,0.14241851,0.70182004,2.5840935,7.17031484,12.67901543,76.71034448
2021-12-04,2021-12-04T00:00:00Z,0.00124347,0.01082339,0.14384545,0.70498746,2.60766284,7.22432295,12.81939358,76.48772086
2021-12-05,2021-12-05T00:00:00Z,0.00124473,0.01080784,0.14084741,0.70536498,2.62184343,7.2483647,12.8936589,76.37786801
2021-12-06,2021-12-06T00:00:00Z,0.00124623,0.0108254,0.14092447,0.70682616,2.62716071,7.27065334,12.95551816,76.28684552
2021-12-07,2021-12-07T00:00:00Z,0.00124332,0.01080423,0.1401502,0.70834681,2.62997178,7.26700378,12.93585355,76.30662634
2021-12-08,2021-12-08T00:00:00Z,0.0012445,0.0108262,0.14068853,0.70969289,2.63055676,7.25217366,12.87415874,76.38065871
2021-12-09,2021-12-09T00:00:00Z,0.00124592,0.0108433,0.14053974,0.70030545,2.60933108,7.21094212,12.76145833,76.56533406
2021-12-10,2021-12-10T00:00:00Z,0.00124699,0.01087058,0.14162949,0.70486516,2.61522453,7.225627,12.80833186,76.49220439
2021-12-11,2021-12-11T00:00:00Z,0.00124674,0.01088188,0.14224668,0.70794576,2.62214478,7.23508768,12.84177993,76.43866655
2021-12-12,2021-12-12T00:00:00Z,0.00124715,0.01089819,0.14294813,0.71161979,2.62891699,7.25093243,12.84510096,76.40833634
2021-12-13,2021-12-13T00:00:00Z,0.00124897,0.01092053,0.14320174,0.71492398,2.6397778,7.27093405,12.87177633,76.34721659
2021-12-14,2021-12-14T00:00:00Z,0.00124906,0.01092529,0.14351324,0.71662657,2.64639806,7.28522536,12.85771222,76.3383502
2021-12-15,2021-12-15T00:00:00Z,0.00124979,0.01092547,0.14285425,0.71735112,2.6526672,7.30393565,12.73190691,76.43910961
2021-12-16,2021-12-16T00:00:00Z,0.00125002,0.01094044,0.14371895,0.72102063,2.65992769,7.33013735,12.72763513,76.4053698
2021-12-17,2021-12-17T00:00:00Z,0.00125171,0.01096366,0.14421596,0.71470053,2.64383662,7.30112152,12.63311501,76.55079499
2021-12-18,2021-12-18T00:00:00Z,0.00125296,0.01098296,0.14483957,0.7128565,2.63085755,7.28142162,12.55966544,76.65812339
2021-12-19,2021-12-19T00:00:00Z,0.00125345,0.01100122,0.14558432,0.7162992,2.63585125,7.29395938,12.57611413,76.61993706
2021-12-20,2021-12-20T00:00:00Z,0.00125446,0.01101236,0.14542535,0.71883803,2.64123724,7.31003748,12.59782712,76.57436795
2021-12-21,2021-12-21T00:00:00Z,0.00125389,0.01102492,0.14593187,0.71983463,2.64097953,7.32803466,12.61384858,76.53909192
2021-12-22,2021-12-22T00:00:00Z,0.00125366,0.01102883,0.14621017,0.72239413,2.64445413,7.34008999,12.58533413,76.54923496
2021-12-23,2021-12-23T00:00:00Z,0.00125328,0.01104059,0.14674405,0.72522866,2.64832193,7.34767334,12.60263168,76.51710647
2021-12-24,2021-12-24T00:00:00Z,0.00125257,0.01105306,0.14586879,0.72179085,2.63971316,7.31480325,12.54580887,76.61970945
2021-12-25,2021-12-25T00:00:00Z,0.00125313,0.01108614,0.14540904,0.71275813,2.61486459,7.27868575,12.51353821,76.72240501
2021-12-26,2021-12-26T00:00:00Z,0.00125355,0.01111771,0.14544092,0.71448521,2.61592711,7.29092711,12.51760865,76.70323974
2021-12-27,2021-12-27T00:00:00Z,0.00125006,0.0111305,0.14490167,0.71305478,2.6160402,7.29232721,12.5000022,76.72129338
2021-12-28,2021-12-28T00:00:00Z,0.00124666,0.01115734,0.14491336,0.71388968,2.62062746,7.31035501,12.49786522,76.69994526
2021-12-29,2021-12-29T00:00:00Z,0.00125078,0.01117136,0.14436117,0.7144715,2.62329401,7.3296415,12.54143789,76.6343718
2021-12-30,2021-12-30T00:00:00Z,0.00125098,0.0111693,0.14407955,0.71767918,2.63110567,7.34735831,12.5097227,76.63763432
2021-12-31,2021-12-31T00:00:00Z,0.0012517,0.01116186,0.14304714,0.71560474,2.63055757,7.35944873,12.53174219,76.60718608
2022-01-01,2022-01-01T00:00:00Z,0.00125166,0.01116857,0.1434641,0.71706567,2.63111649,7.36714175,12.49481938,76.63397237
2022-01-02,2022-01-02T00:00:00Z,0.0012522,0.01118412,0.14376687,0.71886606,2.63321321,7.37771693,12.51914094,76.59485968
2022-01-03,2022-01-03T00:00:00Z,0.00125346,0.01119229,0.14355797,0.72035261,2.63843347,7.39544051,12.53914174,76.55062795
2022-01-04,2022-01-04T00:00:00Z,0.00125421,0.01120815,0.14375113,0.72147816,2.64277883,7.40376544,12.55821048,76.5175536
2022-01-05,2022-01-05T00:00:00Z,0.00125564,0.01122135,0.1437715,0.72276617,2.64634624,7.406604,12.55735007,76.51068502
