date,0 ~ 1 USD,1 ~ 10 USD,10 ~ 100 USD,100 ~ 1K USD,1K ~ 10K USD,10K ~ 100K USD,100K ~ 1M USD,1M ~ USD
2025-11-02,153978.51881955,264047.43569608,11656262.65340522,74329208.891931,227658324.88547105,1115298822.5957353,4733242527.199042,50996815074.14716
2025-11-03,54646.50753853,293484.47514024,15302025.29042376,109463500.41279452,326036870.86897844,1617357103.2701268,6714863030.719719,87052917195.17282
2025-11-04,68170.64013988,276797.71973049,12101921.12278506,93894174.77397648,428550394.6961923,1966796286.469636,8502000058.50623,111432624733.27602
2025-11-05,64202.39829411,474972.40302666,11872994.81996293,87683029.00656182,333778822.6203971,1749393007.303088,7976630751.632044,87784680286.91689
2025-11-06,68434.15365765,294945.36553188,15698448.56526531,92537953.90769558,306962612.67063475,1494399861.8398948,7947233751.496224,77527357744.01576
2025-11-07,77413.42473488,525619.28798732,14890111.07153999,88870333.77785166,334323500.44372904,1631784272.753588,8217331729.197861,86816140905.33258
2025-11-08,79410.09314631,280324.65634659,13838205.0155883,76547224.92665894,228450921.6910084,1146949782.340024,4700177308.05536,55261094672.730194
2025-11-09,64685.24268827,379615.36023932,14382583.44805166,74658886.61063004,233579842.8891811,1184618140.4769552,4769758456.97559,49004302117.92145
2025-11-10,47995.30959044,287484.53107634,15832623.30777875,96012482.08092745,314485420.552491,1530197350.2387822,6484730051.795775,73990005655.48663
2025-11-11,77393.40500326,508963.20218473,16905518.91375325,84316829.60026559,291581907.5781548,1395228891.7538016,5612608459.386558,92402348687.6286
2025-11-12,69453.06332311,397864.4517594,13940300.58856927,84221924.03262515,321606929.661024,1413518826.6547792,5779139736.357599,77728059732.27037
2025-11-13,46878.82263112,355098.75947644,16567100.32016942,93634224.04566568,317382904.66774344,1543468805.6657302,7002993230.781702,84670801885.16263
2025-11-14,32611.04961327,574762.65395991,18846185.26599816,99872036.10380843,397998800.4446991,2030330388.6963,10388806122.87318,103469373133.10458
2025-11-15,26598.44076854,555971.67022935,21122143.56332095,82423095.4932766,286267728.9466382,1406863890.367971,5568837460.474933,57082662610.84751
2025-11-16,26691.92607923,465849.76035347,23154035.9147425,77037781.91908632,271284298.5873934,1461295119.4443114,5281782031.720923,61750121039.66033
2025-11-17,24697.0354316,296662.62606454,18626527.33972703,93942631.8138418,363792453.54054034,1845435831.7893963,8399326590.988096,89140624073.5267
2025-11-18,55219.04253127,310358.1098499,16771769.46286527,94739773.2705214,356078473.3966405,1940811625.4377065,7921416261.485999,112855945322.65726
2025-11-19,85529.18115377,364769.70273295,13649559.92120116,90515981.77312532,334299166.6592596,1673881632.433436,8005206473.162402,96472001104.9407
2025-11-20,70595.22661482,265778.45675936,12866942.62674007,94180089.0371772,343167250.0310831,1721364100.6513293,8354133373.924517,89006342465.46454
2025-11-21,84130.91006725,320132.36382178,15924291.8730787,107146229.7485782,406593478.5909997,2149815727.7184715,10628841157.656029,112677529865.27412
2025-11-22,35704.76884033,405803.56039993,16430341.3497644,88051629.87743185,254896639.1893568,1298756423.6373816,6294164416.078519,113328791143.9582
2025-11-23,154488.29305305,311900.77743048,11487638.64151219,68626188.23427224,234989573.03425592,1193088816.8531938,5744004426.847556,72085663642.43323
2025-11-24,106894.10658089,501951.12346597,12903430.76613632,80275127.42116892,305786445.15351844,1500048079.6354723,7954038144.361625,65244366105.74204
2025-11-25,68848.09480344,294203.18493714,11993346.26428115,84243184.53111748,297640127.64039063,1393457035.0782337,6504895627.032295,60242755130.988495
2025-11-26,149981.91401296,524023.7929086,12656399.74250332,96897485.1339637,328080945.1668007,1541607108.0309663,7696709893.944809,63440447598.8754
2025-11-27,87656.56659827,570022.28720279,12040163.38650435,90981813.70889804,312287423.7286832,1528862949.8265336,7210496662.606223,57079909924.74433
2025-11-28,31298.70230513,501355.55975883,17799095.26102705,95407699.31894349,306805910.59534544,1496659058.468642,7168537626.288705,66141166510.43061
2025-11-29,100577.37098353,395322.5665507,12441825.51594486,90013976.11924069,254337638.343174,1232431558.1822252,5564219007.691072,43663631204.78043
2025-11-30,127675.86270252,779935.23507633,13063556.86200738,82700526.19644631,245850348.107958,1195021556.3725011,5450599276.853445,48656359362.0996
2025-12-01,65267.1425298,344819.52616206,14387442.34649669,101704653.29826,354647033.4797736,1739274036.646989,8534627644.820807,62949312761.78864
2025-12-02,61486.17622016,473552.66419592,12696608.72374446,95408562.18745792,339028823.45917255,1702095245.4305575,7564593983.296299,72237679633.30795
2025-12-03,66868.2486539,583211.48670008,11887018.0442649,94257168.32658117,335637057.1549356,1699380578.6729398,7527412136.360896,73963124884.02716
2025-12-04,85228.06111662,518273.58840224,12258977.29251778,90292354.11835971,310553914.3756464,1499175550.1122837,6243142478.098562,51802965275.07419
2025-12-05,73820.84939686,311772.49455432,12902551.16921939,92562739.42942832,289765118.1585264,1330279478.8294451,7231785320.068081,55503461512.28261
2025-12-06,114127.82152817,631231.57066619,14472228.04408101,79894047.6349002,226005503.75211817,1098004786.5856838,4670833923.501686,38355617937.41463
2025-12-07,139770.35179976,734053.27473228,12194081.58691245,66381353.98507954,217976423.1796889,1034250645.156156,4950616805.116656,34347103436.026005
2025-12-08,57689.14720914,962860.80971332,14901850.71501009,79233068.6176702,281418120.5785065,1378036616.7504334,6763262643.431042,62915572313.60273
2025-12-09,65923.5131178,316693.76791703,13745466.73627173,84418233.87823346,332384286.7754053,1575526943.204769,6543479620.706962,62453787229.97903
2025-12-10,65382.83987644,782300.63305828,15725931.57083231,87307197.25744379,332847148.9529317,1547405273.20739,7760183274.578626,74757919073.51547
2025-12-11,77195.01263795,590155.11487158,15337165.46529078,85559916.86799577,303074923.9929909,1486189299.3464887,6789535382.675828,61445860404.25857
2025-12-12,66397.92902296,408916.03806239,15130178.25389418,89351591.20526177,306868509.6836597,1437913994.506456,6362600347.471465,56069021823.94819
2025-12-13,86730.68280422,458708.54714916,15277732.39396552,72269064.40971649,250053877.1419524,1137709738.818183,4138303692.1055255,43900033670.65124
2025-12-14,56478.86196689,435797.31639534,13859525.05274052,66683558.1426309,229024451.70748305,1140575294.8022697,3966027852.0427456,43266280018.63076
2025-12-15,49454.13460359,396940.54003343,13712298.53608543,86915497.14455432,319311095.15020525,1490262002.0328734,7032310037.295813,54353135412.95625
2025-12-16,62770.53401005,446548.93487458,14474956.40831065,82161550.82426107,316573208.2756563,1480825930.4204392,6347859355.676662,59551922128.14469
2025-12-17,55186.64569259,560190.60718956,14122107.06688259,86449732.78944013,315373911.04271287,1472683711.0588937,6932640535.57618,67872897541.63902
2025-12-18,41600.59177319,432468.66584485,17031847.16223121,91636576.7650772,318413449.9696833,1471629827.5289855,6297056076.797953,63738530692.41086
2025-12-19,65099.76973016,341149.7812645,15485864.90161929,92207225.82614224,323460107.45217407,1491080960.6495647,6384102563.075796,65924526159.258415
2025-12-20,77815.60402437,407886.10572462,13971952.56564849,82463490.39057663,262639581.5649564,1264343617.0883372,3770727070.388119,56971824465.14909
2025-12-21,59560.15967779,399050.68441676,13788041.24617569,69013459.33351523,243203932.5556143,1104999291.5490675,3590862868.9653864,41808025361.1093
2025-12-22,43880.8778354,433854.9712971,14573595.45986458,89148295.87031718,296735507.0869865,1429505372.1517246,6425341594.579419,57331796325.13315
2025-12-23,64936.20200395,436805.02902271,14516807.31615155,86757501.99456652,315755991.8118852,1440793116.979546,7003950718.844719,61229707253.21124
2025-12-24,115789.43752729,719337.2817437,13815852.38235298,80016405.13237879,306235886.5036855,1320666999.8173542,6996574355.14205,58033736062.20301
2025-12-25,80696.00139197,417532.59500011,13381482.48461879,69925780.8506075,236164898.41829053,1082696027.0614717,4769097947.633932,35969144824.091644
2025-12-26,36344.9300835,471439.1052482,15810830.99484667,79966498.26438466,275764541.9528795,1184533590.5093014,6062668283.610151,60708461036.125206
2025-12-27,26509.53323815,398782.47476782,15167259.49301328,75443817.58864856,242175071.82394427,1107928059.763454,4501230702.926063,34375511332.14053
2025-12-28,21726.53308563,472753.80375031,18717519.46265938,77412015.22337918,236867313.1830864,1094374299.8747125,3550536546.945023,40102578765.99477
2025-12-29,21272.25167395,571242.58789241,18548089.08321119,91483653.65170226,327505229.3248112,1544584255.6782582,6424389706.164953,82856514482.04846
2025-12-30,24662.60784188,346653.10926576,15523472.00915248,91092309.5190694,318532412.84739554,1460183230.6131184,6167793770.451758,67608101200.32418
2025-12-31,37804.10946234,378634.43695954,14845891.45886131,91051928.230663,309910734.6422481,1411056307.4570503,6385792050.301361,77742891735.7268
2026-01-01,47371.33396998,421527.5043117,16596841.61639346,73646921.44419518,219424226.5496499,983214082.5141506,4582978493.534251,47245551195.69414
2026-01-02,29758.25855267,420756.47583399,17363073.68089348,83911223.29099055,272718807.13827544,1201591665.7967951,5381970080.453522,65870190701.55032
2026-01-03,36018.58975337,527397.85568711,18778387.6453832,78265896.29804976,239279914.6372124,976988701.0775402,4207529252.526008,49442653821.39368
2026-01-04,26004.11275959,649991.8193341,15147131.66624066,76832089.16063276,231634557.1951407,1011601210.5855464,4224791689.048012,54531542734.981
2026-01-05,46878.42755365,356726.16109016,13889225.94971011,84594385.17493834,315416347.9327782,1462930197.2466009,6789699568.255851,70376911273.86693
2026-01-06,50415.58216395,359752.84225285,14343587.70267717,88595643.00523582,295841212.70377666,1360269657.1601467,7025055344.658627,62000177613.45557
2026-01-07,108617.4260678,346828.2617498,15384663.26933318,81493654.33128048,281908083.1717612,1267829886.8482978,6266321615.47455,65798832392.204506
2026-01-08,103863.06855419,347055.51163735,11820584.31607493,78043483.05977775,263371520.2115947,1258890354.008657,5916753169.652442,51558481531.26062
2026-01-09,133266.44437738,337824.83631667,11384862.20784949,86929315.16474418,283488136.8666887,1268049644.8195906,6448670854.064812,59566499872.282646
2026-01-10,82705.28696173,494541.04804995,15786029.55924421,78800837.7084213,230358552.3382309,1021916027.4393834,4114067569.793306,40978112074.52293
2026-01-11,135955.38921867,270927.69255526,9798434.50543858,62809528.81046588,197949021.533695,951779224.600704,3932374653.766172,38486695985.16319
2026-01-12,69879.27271417,368644.50884579,13603015.63070256,91771367.60134505,277441804.8049626,1287301555.2813315,6513981707.452298,48939194727.95478
2026-01-13,74168.86560777,272256.81170874,16046221.19801893,84177603.51945038,323350744.6107619,1461614652.6634612,6201522671.06489,85370475253.59766
2026-01-14,34540.98064016,268962.34192233,14704609.81431516,85277342.08008613,352211006.5652545,1672924730.9627168,7319078353.15906,93121479147.9374
2026-01-15,64691.36892994,372059.4835513,14850999.90751589,87214487.19484738,323626336.81928974,1648396400.979667,7084072908.3091545,90298993884.95432
2026-01-16,58795.7802332,496853.30328801,13420205.04706561,86123384.08013143,292934795.6250875,1350752159.8776605,6277457354.764724,67215246953.11685
2026-01-17,92818.79701408,634410.21672437,13270456.00598494,71438535.2440184,235293608.61558115,1063493349.0528632,3845196831.866372,46903094753.834274
2026-01-18,130284.74218508,368892.49598992,12085216.40199561,62096904.54385699,207137231.3997973,1105846433.3988028,3946153513.911978,39559928869.90834
2026-01-19,97133.39456915,353881.25306921,12206510.94920148,75166361.34053206,295791553.25446314,1336533494.1492834,6511300396.643402,44190267779.30559
2026-01-20,100728.16999712,416663.9293161,12862067.90736653,77453575.91048518,270866885.5180313,1336259883.9645383,6410098691.369069,69555336676.1319
2026-01-21,101621.60792609,305485.14268974,13224032.87367981,79420011.00934789,294106568.1778886,1351049658.9617848,6514964262.640935,63195632026.880455
2026-01-22,89292.11436988,525791.36903949,13882169.7451217,77625508.55281287,257914564.42322248,1329267548.8232625,6642552994.905041,60954964316.383766
2026-01-23,95522.04904218,371532.11300025,14404399.85526426,83614932.96178773,267338950.5287478,1250087774.438555,5659003531.728727,74602483320.30692
2026-01-24,48627.76144293,205596.58550915,10396154.65524064,64528934.07120655,199251075.4342667,938508930.4927324,3663126400.0432673,32240795307.34093
2026-01-25,56099.22917617,318977.66728704,10797090.44703723,62886619.65193454,210302685.12500912,1045156527.9914938,5060330060.698612,44194265933.03713
2026-01-26,47949.09685033,453900.24632005,14051543.6692741,78604542.45360465,269877062.7093592,1393728740.822642,6703671439.025678,55769892680.91068
2026-01-27,36006.00095463,507532.10865648,11210426.53328616,75590246.95810854,281291378.42845345,1329113005.8943048,5972460035.625518,55347368141.72691
2026-01-28,39582.10565902,435523.78475305,11593171.17089644,75851370.56393161,279015853.1925744,1354463030.2172573,5732967343.946052,57923764535.265526
2026-01-29,53014.32209644,589682.08263852,13180391.58180598,85478922.892292,293313617.32895213,1499462286.2408383,6924814678.97966,60667512666.75964
2026-01-30,47854.86208204,312520.13642569,13145228.1488072,93914346.0779922,315720031.2145008,1614905275.4422674,7520210125.114074,71606325919.84396
2026-01-31,43472.94340683,432086.32229206,14501591.6966858,88530088.58815958,302366637.9058689,1478323556.2040582,6937323089.818172,65264875439.058784
2026-02-01,45329.73248847,288487.12846973,13585494.76791347,72739109.7355463,252672421.6993993,1306193590.4705756,6472562383.322401,55124659020.32267
2026-02-02,25180.65782189,384917.24141588,14281168.58771896,83276456.0123306,311649214.0552252,1545769558.796801,7469703291.665859,83346802367.10005
2026-02-03,43158.24159117,467132.2842536,15170062.29229228,89416323.28273752,311157766.94145656,1597906275.288539,7036763313.602548,82528480416.48413
2026-02-04,58769.63624883,411035.22722537,15156541.94957995,85612314.21114291,313049999.8670981,1584266212.478391,7570459241.810973,77509011035.72977
2026-02-05,27628.94946761,303759.52250138,13704697.49436854,97461123.68529277,448667927.7359455,2503226523.649767,11440720007.743376,115020082453.06831
2026-02-06,34683.88840385,346729.20019444,15215934.18247837,104046845.8561466,406176534.35772526,2202211768.788316,10564650009.454908,103303560859.08331
2026-02-07,62997.46774033,477917.57681662,16703656.71733128,77419815.44680582,230633119.11047843,1222561168.6183982,6615399249.469172,68405744591.704506
2026-02-08,76069.95622937,483935.71803407,16525442.53612528,68113902.39058176,203640920.93451944,1074477631.2730443,5317328339.2071495,53690882613.30428
2026-02-09,54775.97108265,390925.78688273,16004928.22969734,75735919.92974949,262669115.34012792,1410753309.6773815,6916624583.294442,68573606612.38633
