date,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2022-09-19,1262.6170946,6198.09475196,21923.30964415,86827.95101112,289295.44366608,872330.66039014,3536098.92578455,33292.06466148
2022-09-20,1505.54130146,6705.38812748,22175.65342356,91139.2021759,258417.37410517,520763.63492092,3547427.94235243,52176.01525265
2022-09-21,1450.93501023,6408.21735812,21362.85914818,98506.23648109,232525.14087558,557095.69520692,3701664.66991011,33150.1237264
2022-09-22,1235.1775614,5966.77565954,20199.16784756,91625.205798,244002.54697973,693726.01721635,2388968.20170718,21964.23994394
2022-09-23,1520.56417702,6811.09125833,23685.64517079,97785.84807858,229406.68906633,618287.41267408,1871784.70346559,21929.38621202
2022-09-24,1291.20453351,5028.05733743,16411.80397123,70228.52059582,161436.01408607,316950.39708562,979461.72062111,21881.88237814
2022-09-25,1221.71631369,4667.54596108,15408.55570173,61229.644133,140304.30579588,229312.48109788,1319933.69128926,33003.20337867
2022-09-26,1536.78361707,6132.40488557,21512.67799703,86107.15026102,174346.48863598,392553.93846997,2315341.13530505,43453.57596174
2022-09-27,1489.04500327,6651.6668825,23595.84701264,97559.06737612,226609.47353722,677985.52885903,1699789.46643738,67638.96520098
2022-09-28,1271.71853227,6416.13565655,21482.64288085,90084.41493934,225737.93959679,748264.28040848,2129719.00808683,21628.20875868
2022-09-29,1407.52964102,6426.55473033,21567.56155651,91937.64765251,250047.24832722,657846.53475176,1724056.93630719,21528.9647557
2022-09-30,1593.98921472,6788.64453139,23898.67172002,99519.44996512,215160.56133919,762159.54051566,1345083.96519215,132066.61517771
2022-10-01,1428.74822065,5782.69252264,18409.48717977,72695.74265641,162655.31635893,481971.92447987,695332.62171429,10705.37874758
2022-10-02,1343.1198062,5424.30354239,15544.88339122,67992.85373907,139345.01987789,266054.68545235,679777.23760523,21186.08558431
2022-10-03,1612.76784231,6699.0798634,23539.18870357,89669.41048548,194231.65433025,611869.06833322,1461215.60500799,32137.83420136
2022-10-04,1463.3929576,6802.92231639,23283.26280533,95226.6133372,191644.05436456,751604.82102558,1377913.66791898,21178.94865847
2022-10-05,1369.26342378,6644.29704041,21868.14200707,87652.5806331,239973.223675,533983.9874166,1231233.51125282,21053.06588331
2022-10-06,1526.90617781,6687.80454129,23045.25307966,90515.39736534,252015.39945687,441414.49964151,860239.95461252,42306.10011818
2022-10-07,1893.09893692,6575.03203169,22440.01953699,84328.51178369,236814.32477543,510210.75230185,874044.04711728,42207.15101461
2022-10-08,1238.01227688,5110.86341332,17499.84530571,70325.63593396,165000.76646842,320244.63565071,861671.816816,10458.383602
2022-10-09,1167.24242298,4453.6532715,15369.30476508,65165.91591024,121993.20626477,337164.99155803,945682.41542692,20901.5114315
2022-10-10,1501.42313885,6029.60736967,20454.76849184,81357.20966599,181469.13621246,611112.65753334,1392514.84021899,20938.36131041
2022-10-11,1360.50044279,6275.92329791,21567.44061083,88459.74787449,209632.53371389,636516.29382982,1655204.05414622,35454.42633039
2022-10-12,1270.5825496,5975.23727165,21098.97127681,90474.52641758,196683.72903955,566811.34016289,1433363.50995747,62815.53804519
2022-10-13,1464.32865928,6836.7694003,23228.08392754,96092.31295167,246124.40906295,786172.65245562,1548273.96137948,29796.67632867
2022-10-14,1583.31846883,6377.39268441,23100.88381879,95279.57601769,224185.95919473,720966.84444421,896549.03349408,10376.5166201
2022-10-15,1390.99245058,5385.0901692,16878.78587255,73238.74573284,191634.76527975,287638.51015528,299754.15259753,20668.06562634
2022-10-16,1164.23029946,4642.94817062,14890.65496396,66165.25715092,167685.19250939,220364.13888618,350482.88946195,10336.0464947
2022-10-17,1360.83003836,6331.1292653,21626.21373958,84396.58648161,203287.51648391,400079.11111303,767240.33665699,42444.22053498
2022-10-18,1473.18091425,5836.09513403,21739.28787207,86982.24080283,231788.54306254,548261.93007843,1293355.37226206,58612.06646495
2022-10-19,1567.02189333,6744.65018655,22679.16030741,79478.62827038,241515.96613352,616417.63637839,1355001.57140423,20620.03368673
2022-10-20,1404.47648334,6416.81973661,20650.87810453,91395.07196285,194126.61293577,534646.20155189,907805.15789236,20576.49699368
2022-10-21,1360.77211206,6293.63936034,21575.81187143,92389.78366319,177212.8176192,617980.84497119,934686.00360584,10236.51832777
2022-10-22,1288.76817868,5166.81184486,16829.00272082,68608.36986159,132966.07575056,369345.5015708,645511.14928054,20533.61543614
2022-10-23,1220.39882935,4640.5355758,15438.78208541,68262.95322096,150431.17538652,256930.17256379,789643.0554492,10300.96269472
2022-10-24,1455.54639273,6359.85669828,21645.0502285,87800.09658435,186167.67270744,433455.57168549,1086485.11919621,20578.7331524
2022-10-25,1161.00594765,5766.37233234,20628.2735022,98529.4842504,203394.53077504,543404.81398438,997224.61753477,20553.74262827
2022-10-26,1815.48982475,7622.87445131,25320.89846548,106645.4412972,268068.42382264,561858.41152923,1382251.39607573,215839.69958619
2022-10-27,1438.28795872,6301.45804796,21774.38835078,87444.80589528,236955.2530872,521261.87049315,1446354.15095378,330675.67781459
2022-10-28,1499.06995454,6709.71262874,22571.92555919,92500.13162107,233659.31992583,375274.71746827,967597.56164542,119179.95855627
2022-10-29,1379.26230443,5430.28650466,18092.48709027,75052.92048968,203760.24776529,364157.74529439,888909.22029814,288904.81336367
2022-10-30,1309.62748421,5019.7361967,17170.05820417,63869.20224846,191170.38943641,220977.1494255,598358.33727236,224306.06580877
2022-10-31,1560.38058067,7096.73887655,23237.79831354,97322.76715927,237196.22522055,469566.45534633,1218002.51315065,46497.35546436
2022-11-01,1583.19252299,6857.29703825,22543.7946766,94792.29922221,214586.87280551,479226.3460829,1225947.718861,66338.02091672
2022-11-02,1251.32455283,5940.22472727,21278.96589485,86936.7065195,251426.37589673,310015.93947804,1362502.5315011,421088.35424013
2022-11-03,1604.32732755,7064.57309964,23536.71599713,94471.47612721,242242.62506216,470699.1352316,2526584.86098501,60171.22059321
2022-11-04,1411.62294441,6660.19820598,23085.03552284,98241.55150309,229520.76004385,664330.52946905,2364359.97215162,289070.78869656
2022-11-05,1521.3015106,5709.2274449,18667.22262511,78824.6095328,193456.53683531,417161.71587375,1155482.48842073,40871.00774319
2022-11-06,1187.1034942,4611.12956464,15950.60612157,65724.70928018,180036.97261654,466385.4359007,3094813.69806031,74616.66593393
2022-11-07,1397.61888933,6402.09101544,22474.92260489,92988.63740566,287306.09019755,466557.69812071,2895146.76045807,151652.55362787
2022-11-08,1597.50775586,7208.03232795,27311.25561804,115848.97450753,401836.52071331,325248.60150639,1237421.61034382,10059.23592371
2022-11-09,1394.45801807,7357.56717804,30567.64868824,141491.58533946,488296.28775016,827480.73665454,2143167.95536523,69629.76260628
2022-11-10,1500.55548901,7452.65195998,29538.62785237,133011.72196299,427930.79105821,1390208.85781823,1886182.5567001,41911.25229563
2022-11-11,1444.79813498,6647.13475749,26855.7383869,116384.50057102,406374.81546557,1060442.58002583,1889530.50510139,575230.20821303
2022-11-12,1512.3058743,6218.81947308,21886.60042563,86324.27600682,326869.24524437,343362.67967183,1364109.44844531,359833.09535221
2022-11-13,1342.08259942,5490.18442928,20422.80403048,82959.46633487,304829.74955807,423946.92616826,759228.87044097,1772550.34809492
2022-11-14,1265.82752911,6290.57600072,25322.29825027,104765.7828788,338665.76584954,547703.33950249,1127465.7870576,1029582.92462757
2022-11-15,1839.794111,8428.13359443,29194.26954553,119450.76746579,338285.29085753,536534.96125024,1639444.59460313,30428.38802864
2022-11-16,1664.38920524,8848.58138471,29397.94500733,118879.69763379,329151.78220142,482829.64385836,1199780.72192424,26413.92341432
2022-11-17,1544.31269814,7842.05025397,25960.05889086,112763.72784931,283882.38494522,406221.12864382,693745.31425508,75472.5175506
2022-11-18,1634.47051554,7958.0965051,27205.95018553,117404.92689775,313426.03538197,401767.37279192,692377.5870584,235063.97949821
2022-11-19,2185.50078814,6766.2398395,21634.71478677,78725.38210248,290446.89797234,289931.38890981,464643.76546788,33470.3714865
2022-11-20,1667.6430329,7480.04321895,20445.49841492,80178.62103431,284119.50585002,255542.90914322,962817.62558451,20456.65879661
2022-11-21,1529.80152698,7463.99641856,25525.86046818,108071.54521171,325131.83648305,314605.43667962,907660.60018099,54075.81133247
2022-11-22,1481.39277734,7149.09986457,24057.00798044,100953.48300823,300872.5853242,244959.57037296,817817.43352815,30337.93683895
2022-11-23,1995.58144026,7310.26797675,23849.55220178,107608.77482524,309512.90002662,321508.04636417,419397.57851671,79185.97145042
2022-11-24,1767.04694591,6002.95395448,21628.5901411,104356.59413832,248933.60404105,167802.47866414,343915.49933318,34098.37963304
2022-11-25,1431.7054299,6345.24722987,23428.62731934,109156.7141542,225692.4014095,204883.20684545,915743.84532896,30315.60387805
2022-11-26,1302.00599184,5486.81096485,17949.52416981,90253.02268116,169391.34998522,162820.61393519,326946.31895686,20089.4378916
2022-11-27,1469.05053354,5600.89588357,17209.10676807,80940.44572801,187589.44335618,141455.81572296,228079.81179403,30147.42978972
2022-11-28,1591.24088115,6982.08822661,24903.94382997,101555.3448872,262154.59235911,222440.98002021,220214.06674135,147426.37641638
2022-11-29,1529.23271006,6962.14698834,25955.01712986,105578.07267173,264445.00438482,212747.6272246,293752.65710712,31717.15930715
2022-11-30,1528.86243638,7061.32765656,25750.06515818,106767.28217679,258430.06241672,237008.35893791,220156.21438696,10014.03939244
2022-12-01,1713.71172227,7802.08075428,27282.83504911,111048.9349325,258237.11167199,212610.14666908,248287.85199576,23580.44464715
2022-12-02,1558.06919197,6588.48662861,24166.20749343,102798.03598097,246498.86123317,167575.08007949,264909.13812752,0.0
2022-12-03,1519.96082794,6276.61937909,20065.39235475,92412.5777169,200828.0461742,84896.44044743,280130.34582822,0.0
2022-12-04,1531.28701492,5168.18865645,17650.20100844,80370.7507644,170781.2479763,92500.3731037,193114.95555094,0.0
2022-12-05,1680.46065625,7155.73948096,25870.09861273,106079.22879124,244543.0772347,170842.29014026,365625.3405523,0.0
2022-12-06,1517.33621423,6595.04439273,24325.08699726,107454.26369872,228713.15478486,138774.75963353,286421.72529423,11659.45083521
2022-12-07,1462.43652929,7090.40841028,24292.3406757,105914.15179945,236739.14300195,203240.2382175,314795.14212303,0.0
2022-12-08,1362.47296067,6507.30370228,23443.8619961,98578.4435949,218591.88168084,192302.45832328,400250.66052953,0.0
2022-12-09,1412.08250714,6424.328632,23377.33630764,105015.45972028,255824.81699038,293871.87818547,194540.48266034,0.0
2022-12-10,1637.86888733,5728.94310119,18989.99438691,84438.59216129,175747.74347598,227215.43126053,160653.79881021,0.0
2022-12-11,1196.23711727,5031.53038242,17225.35778029,76786.24696061,181407.90920793,197867.59319209,149141.01291424,0.0
2022-12-12,1428.60155453,6467.06891228,23520.89873221,101240.92889098,234457.49894984,304022.27759664,197420.67470651,0.0
2022-12-13,1444.86328068,7238.26759042,27702.83613585,114324.17771636,289920.75769367,417543.45096291,391803.92345909,11919.71687765
2022-12-14,1444.64603742,7228.83092925,26706.72974479,110479.47923527,245296.25592377,395875.97153616,574339.05701058,10001.63075116
2022-12-15,1356.62588489,6824.32206579,24622.09684885,107749.3780961,226733.50404923,323651.61357013,317029.87719048,26495.06385
2022-12-16,1201.77396116,6204.9071254,24339.38847459,105269.08284261,243672.48108267,360488.43188609,368839.79682622,11995.9669124
2022-12-17,1491.35738855,6805.09863788,22336.90503983,92617.02172779,216403.02555284,326280.71544456,121464.10889469,0.0
2022-12-18,1358.28038584,4564.25843375,16897.42876451,76317.51870458,181883.79547105,297034.92475673,107476.39734299,20762.86399292
2022-12-19,1386.63168656,6141.40819086,24274.89093229,89355.43507819,247106.05189055,346585.94438458,183156.70809023,150021.06533757
2022-12-20,1379.85868685,6723.33902403,24723.27012854,110422.75569037,235284.52206307,334432.8172671,218026.14010696,60635.51803806
2022-12-21,1408.55874216,6832.11782095,25040.05049212,103316.32880692,236061.02850341,336205.69349786,118312.00510681,36724.97230683
2022-12-22,1374.1751582,6648.17593267,24630.58426207,116872.0706807,229739.01283676,267561.04929734,126025.07890298,47898.3659569
2022-12-23,1323.87752752,6650.02410788,24289.76429583,117584.42633592,205709.33696338,327810.65251878,153485.33085727,46856.38975977
2022-12-24,1109.8423072,4876.08851882,17691.18720242,72512.4295043,140507.68117543,335462.76314977,21282.21676023,11648.6812544
2022-12-25,1236.34803078,4593.12439367,16172.59392121,70105.24391497,150973.53141997,277855.10543137,30677.56685339,22836.40522436
2022-12-26,1241.72394363,5063.19259584,20044.15974237,78775.4644226,156348.84767007,306279.16044113,45704.1723332,45618.81014023
2022-12-27,1262.54694622,5475.93791119,23027.6395069,91065.06952589,174666.85441889,311989.69289911,76939.71846261,55860.59505997
2022-12-28,1360.85657055,6711.88026389,25228.98332019,97885.82867621,218706.43637488,311625.17666726,82857.52208863,127591.57725752
2022-12-29,1415.09864369,7136.56301508,24300.43629961,99533.81835527,225499.41560415,231673.86293413,112975.17962074,165727.65121252
2022-12-30,1781.50151707,7817.88985977,27363.71831555,106719.94252674,240019.13811599,262025.45907432,145060.13010323,95063.42263775
2022-12-31,1441.04650601,5905.63980405,21311.17556,85837.1498905,173071.68848239,215651.84861527,103035.29993242,19115.472043
2023-01-01,1118.70130007,4351.10967332,16773.141811,61457.05301311,147902.82374157,243965.78640629,69888.76459952,10641.20171751
2023-01-02,1324.40589118,5495.01948637,19734.8888192,80726.31512706,188961.85820918,288087.20447958,81089.45222833,20724.8334163
2023-01-03,1569.96451806,6321.26296996,22170.04899582,113311.45520629,237726.65104869,303619.12805683,88636.83028459,52393.7683816
2023-01-04,1443.74868821,7217.59884292,23904.21973821,139798.84190501,267862.64597152,293315.89329013,80950.83146763,57976.48106184
2023-01-05,1526.70322491,6756.06177479,23575.82434466,100944.53806981,229623.21625872,378879.56374013,75430.99307489,62705.84358519
2023-01-06,1523.04718614,6442.48510645,22782.42057471,97771.85626026,204418.75953858,417787.51201535,48956.29917424,195915.68377639
2023-01-07,1215.81462628,5342.92341703,18074.10911799,79313.72590991,132359.95927958,367892.60111048,42390.12606402,98831.1870257
2023-01-08,1133.21741029,4945.95420507,18028.15500081,72477.72085855,116756.84823397,431482.37544765,35365.72014957,32370.28564276
2023-01-09,1501.13154073,6617.74553163,24459.85549865,100419.88550769,188464.25472698,597172.70774941,72646.27945556,61110.43308269
2023-01-10,1813.62951334,7803.60464283,25129.67715483,117079.47457453,199604.28041586,512987.67723877,62821.37679362,48041.62978179
2023-01-11,1430.63580152,6563.81894413,22835.18639195,112492.93442073,236904.7295632,405010.54367091,64523.92562073,10746.45563442
2023-01-12,1538.69553868,7972.02689904,27968.38972411,110054.23713172,232979.0831357,440962.70907089,182266.71639716,80253.31252778
2023-01-13,1663.59586899,7049.95412115,27334.79706028,114950.10226655,214592.33478275,463999.58953124,152124.77610749,103308.71149196
2023-01-14,1514.62116147,6777.35862489,26470.41949369,107370.26055606,188579.81004081,479204.33633718,92551.79943268,20243.86433194
2023-01-15,1099.57252409,5257.80681095,18475.32953269,68350.37730479,133675.60857877,353835.22887082,95843.1788041,74899.68466774
2023-01-16,1568.80178652,6398.43103741,23777.97750677,95906.65520603,230055.9102039,364132.42674229,63236.32162756,42843.07385898
2023-01-17,1533.01834289,6837.42209466,23778.03467694,95682.81392023,203602.12805287,433099.92879053,79554.62631494,161103.26177837
2023-01-18,1380.40858786,7651.38336747,24003.63685629,100579.47128613,195166.64686039,402902.36127534,127587.32449665,39880.44577867
2023-01-19,1358.08111505,7076.3572617,23256.51164489,91644.24907049,206090.03427844,301233.73635037,183255.05883576,0.0
2023-01-20,1341.41865036,6190.14354865,22267.6031855,92005.02050794,219887.44035738,331833.26807536,122534.09313151,30146.58636671
2023-01-21,1300.25824759,5509.22383177,21517.43544332,89052.16058587,166899.18082875,392307.62765104,139523.80179088,21957.315108
2023-01-22,1324.41044082,5734.48753684,17801.66732045,65753.4160783,159923.52733541,321268.91905624,77346.93635727,0.0
